,sharpe_ratio,sharpe_ratio(0.02),max_drawdown,annual_return,annual_volatility,total_return,total_profits
two_bulin_rsi_empty_vwap,0.2064550271434864,0.072108638265323,-0.1834006256354736,0.0307347341253388,0.1488689064663858,0.0370695521530002,370695.5215300024
twoma_strategy,-0.4881408639827968,-0.6126876457728231,-0.28152560937409443,-0.07838674865252719,0.1605822303278623,-0.14644844200719953,-1464484.420071995
bulin_strategy,-0.3750698867691113,-0.4834164887367863,-0.3053275389501604,-0.06923519149793235,0.18459277574729088,-0.13900375332040005,-1390037.5332040004
rsi_strategy,-0.5050002061836674,-0.624681166852289,-0.2796183863016375,-0.08439106828059909,0.16711095806940376,-0.15684888574880007,-1568488.8574880008
empty_strategy,-0.874122749281551,-0.9722875813249732,0.0,-0.17809285282429677,0.20373895196146402,-0.29178547466979177,2856706.0600000005
true_empty_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
