,sharpe_ratio,sharpe_ratio(0.02),max_drawdown,annual_return,annual_volatility,total_return,total_profits
two_bulin_rsi,-0.4259114383373377,-0.5479130842477125,-0.2406060666646641,-0.0698206053138368,0.1639322146087477,-0.142466878029,-1424668.78029
twoma_strategy,-0.4323099020256866,-0.558690390379632,-0.28152560937409443,-0.06841402619286378,0.1582522766013322,-0.1351715452519996,-1351715.452519996
bulin_strategy,-0.3687904579639513,-0.47897984607219496,-0.3053275389501604,-0.06693756346149653,0.18150568165741307,-0.13900375332040005,-1390037.5332040004
rsi_strategy,-0.49654174244667626,-0.618257350463917,-0.2796183863016375,-0.08159047973146416,0.16431746368277625,-0.15684888574880007,-1568488.8574880008
empty_strategy,-0.9275594532510847,-1.0267350677482678,0.0,-0.18705393618255395,0.2016624762185671,-0.3107708500064711,3042581.1000000006
true_empty_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
