,sharpe_ratio,sharpe_ratio(0.02),max_drawdown,annual_return,annual_volatility,total_return,total_profits
two_bulin_rsi,0.2913869212112828,0.1226562814122663,-0.1605922646222932,0.0345387087441105,0.1185321173666086,0.0540108834296875,540108.8342968747
twoma_strategy,-0.2406743556111884,-0.4228300562967812,-0.1343518700744274,-0.026425124737281848,0.10979617944826608,-0.058641820832031066,-586418.2083203103
bulin_strategy,-0.026894013971096493,-0.17455486823312003,-0.19695911963310841,-0.0036426734906156214,0.1354455119466537,-0.023591886882812108,-235918.86882812157
rsi_strategy,0.601133971600925,0.42641638157256345,-0.10891634391772587,0.06881207227083938,0.11447044339813434,0.12283247893359373,1228324.7893359363
empty_strategy,0.2500243927103312,0.13744003483393652,0.0,0.04441547607969317,0.1776445713884855,0.05470256447222055,-487668.1640625
true_empty_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
