,value,cash,date,position,strategy_name
2021-02-24,10000000.0,10000000.0,2021-02-24,{},rsi_strategy
2021-02-25,10000000.0,10000000.0,2021-02-25,{},rsi_strategy
2021-02-26,10000000.0,10000000.0,2021-02-26,{},rsi_strategy
2021-03-01,10000000.0,10000000.0,2021-03-01,{},rsi_strategy
2021-03-02,10000000.0,10000000.0,2021-03-02,{},rsi_strategy
2021-03-03,10000000.0,10000000.0,2021-03-03,{},rsi_strategy
2021-03-04,10000000.0,10000000.0,2021-03-04,{},rsi_strategy
2021-03-05,10000000.0,10000000.0,2021-03-05,{},rsi_strategy
2021-03-08,10000000.0,10000000.0,2021-03-08,{},rsi_strategy
2021-03-09,10000000.0,10000000.0,2021-03-09,{},rsi_strategy
2021-03-10,10000000.0,10000000.0,2021-03-10,{},rsi_strategy
2021-03-11,9998011.573792,55880.533791999034,2021-03-11,"{""h000905"": 1600}",rsi_strategy
2021-03-12,10011688.853791999,55880.533791999034,2021-03-12,"{""h000905"": 1600}",rsi_strategy
2021-03-15,9934075.893791998,55880.533791999034,2021-03-15,"{""h000905"": 1600}",rsi_strategy
2021-03-16,9968270.613791998,55880.533791999034,2021-03-16,"{""h000905"": 1600}",rsi_strategy
2021-03-17,10016454.613791998,55880.533791999034,2021-03-17,"{""h000905"": 1600}",rsi_strategy
2021-03-18,10094049.493791997,55880.533791999034,2021-03-18,"{""h000905"": 1600}",rsi_strategy
2021-03-19,9986444.213791998,55880.533791999034,2021-03-19,"{""h000905"": 1600}",rsi_strategy
2021-03-22,10144987.573791998,55880.533791999034,2021-03-22,"{""h000905"": 1600}",rsi_strategy
2021-03-23,10006547.093791997,55880.533791999034,2021-03-23,"{""h000905"": 1600}",rsi_strategy
2021-03-24,9883950.773791999,55880.533791999034,2021-03-24,"{""h000905"": 1600}",rsi_strategy
2021-03-25,9907732.053791998,55880.533791999034,2021-03-25,"{""h000905"": 1600}",rsi_strategy
2021-03-26,10058751.093791999,55880.533791999034,2021-03-26,"{""h000905"": 1600}",rsi_strategy
2021-03-29,10063788.693791999,55880.533791999034,2021-03-29,"{""h000905"": 1600}",rsi_strategy
2021-03-30,10104454.933791999,55880.533791999034,2021-03-30,"{""h000905"": 1600}",rsi_strategy
2021-03-31,10062391.733791998,55880.533791999034,2021-03-31,"{""h000905"": 1600}",rsi_strategy
2021-04-01,10154543.573791998,55880.533791999034,2021-04-01,"{""h000905"": 1600}",rsi_strategy
2021-04-02,10178449.973791998,55880.533791999034,2021-04-02,"{""h000905"": 1600}",rsi_strategy
2021-04-06,10204834.453791998,55880.533791999034,2021-04-06,"{""h000905"": 1600}",rsi_strategy
2021-04-07,10212802.293791998,55880.533791999034,2021-04-07,"{""h000905"": 1600}",rsi_strategy
2021-04-08,10226684.693791999,55880.533791999034,2021-04-08,"{""h000905"": 1600}",rsi_strategy
2021-04-09,10192263.413792,55880.533791999034,2021-04-09,"{""h000905"": 1600}",rsi_strategy
2021-04-12,10018149.653792,55880.533791999034,2021-04-12,"{""h000905"": 1600}",rsi_strategy
2021-04-13,9991528.693791999,55880.533791999034,2021-04-13,"{""h000905"": 1600}",rsi_strategy
2021-04-14,10099418.293792,55880.533791999034,2021-04-14,"{""h000905"": 1600}",rsi_strategy
2021-04-15,10098217.973791998,55880.533791999034,2021-04-15,"{""h000905"": 1600}",rsi_strategy
2021-04-16,10199225.493792,55880.533791999034,2021-04-16,"{""h000905"": 1600}",rsi_strategy
2021-04-19,10336297.493791997,55880.533791999034,2021-04-19,"{""h000905"": 1600}",rsi_strategy
2021-04-20,10341546.293791998,55880.533791999034,2021-04-20,"{""h000905"": 1600}",rsi_strategy
2021-04-21,10328294.453791998,55880.533791999034,2021-04-21,"{""h000905"": 1600}",rsi_strategy
2021-04-22,10368625.653791998,55880.533791999034,2021-04-22,"{""h000905"": 1600}",rsi_strategy
2021-04-23,10396289.813791998,55880.533791999034,2021-04-23,"{""h000905"": 1600}",rsi_strategy
2021-04-26,10364112.693791999,55880.533791999034,2021-04-26,"{""h000905"": 1600}",rsi_strategy
2021-04-27,10369932.053791998,55880.533791999034,2021-04-27,"{""h000905"": 1600}",rsi_strategy
2021-04-28,10439471.093791999,55880.533791999034,2021-04-28,"{""h000905"": 1600}",rsi_strategy
2021-04-29,10442965.493792,55880.533791999034,2021-04-29,"{""h000905"": 1600}",rsi_strategy
2021-04-30,10433012.533791998,55880.533791999034,2021-04-30,"{""h000905"": 1600}",rsi_strategy
2021-05-06,10430531.767711999,10430531.767711999,2021-05-06,{},rsi_strategy
2021-05-07,10430531.767711999,10430531.767711999,2021-05-07,{},rsi_strategy
2021-05-10,10430531.767711999,10430531.767711999,2021-05-10,{},rsi_strategy
2021-05-11,10430531.767711999,10430531.767711999,2021-05-11,{},rsi_strategy
2021-05-12,10430531.767711999,10430531.767711999,2021-05-12,{},rsi_strategy
2021-05-13,10430531.767711999,10430531.767711999,2021-05-13,{},rsi_strategy
2021-05-14,10430531.767711999,10430531.767711999,2021-05-14,{},rsi_strategy
2021-05-17,10430531.767711999,10430531.767711999,2021-05-17,{},rsi_strategy
2021-05-18,10430531.767711999,10430531.767711999,2021-05-18,{},rsi_strategy
2021-05-19,10430531.767711999,10430531.767711999,2021-05-19,{},rsi_strategy
2021-05-20,10430531.767711999,10430531.767711999,2021-05-20,{},rsi_strategy
2021-05-21,10430531.767711999,10430531.767711999,2021-05-21,{},rsi_strategy
2021-05-24,10430531.767711999,10430531.767711999,2021-05-24,{},rsi_strategy
2021-05-25,10430531.767711999,10430531.767711999,2021-05-25,{},rsi_strategy
2021-05-26,10430531.767711999,10430531.767711999,2021-05-26,{},rsi_strategy
2021-05-27,10430531.767711999,10430531.767711999,2021-05-27,{},rsi_strategy
2021-05-28,10430531.767711999,10430531.767711999,2021-05-28,{},rsi_strategy
2021-05-31,10430531.767711999,10430531.767711999,2021-05-31,{},rsi_strategy
