,value,cash,date,position,strategy_name
2021-10-06,11439461.04982422,1288123.9404492201,2021-10-06,"{""hIXIC"": 700}",bulin_strategy
2021-10-07,11545937.61232422,1288123.9404492201,2021-10-07,"{""hIXIC"": 700}",bulin_strategy
2021-10-08,11493801.96779297,1288123.9404492201,2021-10-08,"{""hIXIC"": 700}",bulin_strategy
2021-10-11,11428464.07716797,1288123.9404492201,2021-10-11,"{""hIXIC"": 700}",bulin_strategy
2021-10-12,11414267.88576172,1288123.9404492201,2021-10-12,"{""hIXIC"": 700}",bulin_strategy
2021-10-13,11488271.69435547,1288123.9404492201,2021-10-13,"{""hIXIC"": 700}",bulin_strategy
2021-10-14,11664524.72169922,1288123.9404492201,2021-10-14,"{""hIXIC"": 700}",bulin_strategy
2021-10-15,11716261.83107422,1288123.9404492201,2021-10-15,"{""hIXIC"": 700}",bulin_strategy
2021-10-18,11803390.63966797,1288123.9404492201,2021-10-18,"{""hIXIC"": 700}",bulin_strategy
2021-10-19,11878486.83107422,1288123.9404492201,2021-10-19,"{""hIXIC"": 700}",bulin_strategy
2021-10-20,11873299.72169922,1288123.9404492201,2021-10-20,"{""hIXIC"": 700}",bulin_strategy
2021-10-21,11939114.07716797,1288123.9404492201,2021-10-21,"{""hIXIC"": 700}",bulin_strategy
2021-10-22,11851264.07716797,1288123.9404492201,2021-10-22,"{""hIXIC"": 700}",bulin_strategy
2021-10-25,11946820.91310547,1288123.9404492201,2021-10-25,"{""hIXIC"": 700}",bulin_strategy
2021-10-26,11953120.91310547,1288123.9404492201,2021-10-26,"{""hIXIC"": 700}",bulin_strategy
2021-10-27,11953211.83107422,1288123.9404492201,2021-10-27,"{""hIXIC"": 700}",bulin_strategy
2021-10-28,12101808.02248047,1288123.9404492201,2021-10-28,"{""hIXIC"": 700}",bulin_strategy
2021-10-29,12136996.69435547,1288123.9404492201,2021-10-29,"{""hIXIC"": 700}",bulin_strategy
2021-11-01,12205267.88576172,1288123.9404492201,2021-11-01,"{""hIXIC"": 700}",bulin_strategy
2021-11-02,12242843.66701172,1288123.9404492201,2021-11-02,"{""hIXIC"": 700}",bulin_strategy
2021-11-03,12356229.99513672,1288123.9404492201,2021-11-03,"{""hIXIC"": 700}",bulin_strategy
2021-11-04,12446340.63966797,1288123.9404492201,2021-11-04,"{""hIXIC"": 700}",bulin_strategy
2021-11-05,12468236.83107422,1288123.9404492201,2021-11-05,"{""hIXIC"": 700}",bulin_strategy
2021-11-08,12475776.18654297,1288123.9404492201,2021-11-08,"{""hIXIC"": 700}",bulin_strategy
2021-11-09,12408701.96779297,1288123.9404492201,2021-11-09,"{""hIXIC"": 700}",bulin_strategy
2021-11-10,12224020.91310547,1288123.9404492201,2021-11-10,"{""hIXIC"": 700}",bulin_strategy
2021-11-11,12281120.13185547,1288123.9404492201,2021-11-11,"{""hIXIC"": 700}",bulin_strategy
2021-11-12,12390795.91310547,1288123.9404492201,2021-11-12,"{""hIXIC"": 700}",bulin_strategy
2021-11-15,12385818.66701172,1288123.9404492201,2021-11-15,"{""hIXIC"": 700}",bulin_strategy
2021-11-16,12469826.18654297,1288123.9404492201,2021-11-16,"{""hIXIC"": 700}",bulin_strategy
2021-11-17,12433223.15919922,1288123.9404492201,2021-11-17,"{""hIXIC"": 700}",bulin_strategy
2021-11-18,12483720.91310547,1288123.9404492201,2021-11-18,"{""hIXIC"": 700}",bulin_strategy
2021-11-19,12528332.24123047,1288123.9404492201,2021-11-19,"{""hIXIC"": 700}",bulin_strategy
2021-11-22,12386455.77638672,1288123.9404492201,2021-11-22,"{""hIXIC"": 700}",bulin_strategy
2021-11-23,12330721.69435547,1288123.9404492201,2021-11-23,"{""hIXIC"": 700}",bulin_strategy
2021-11-24,12379785.26857422,1288123.9404492201,2021-11-24,"{""hIXIC"": 700}",bulin_strategy
2021-11-26,12132286.04982422,1288123.9404492201,2021-11-26,"{""hIXIC"": 700}",bulin_strategy
2021-11-29,12336104.99513672,1288123.9404492201,2021-11-29,"{""hIXIC"": 700}",bulin_strategy
2021-11-30,12164507.24123047,1288123.9404492201,2021-11-30,"{""hIXIC"": 700}",bulin_strategy
2021-12-01,11965958.80373047,1288123.9404492201,2021-12-01,"{""hIXIC"": 700}",bulin_strategy
2021-12-02,12055048.15919922,1288123.9404492201,2021-12-02,"{""hIXIC"": 700}",bulin_strategy
2021-12-03,11847952.74904297,1288123.9404492201,2021-12-03,"{""hIXIC"": 700}",bulin_strategy
2021-12-06,11945729.21388672,1288123.9404492201,2021-12-06,"{""hIXIC"": 700}",bulin_strategy
2021-12-07,12268967.88576172,1288123.9404492201,2021-12-07,"{""hIXIC"": 700}",bulin_strategy
2021-12-08,12339017.10451172,1288123.9404492201,2021-12-08,"{""hIXIC"": 700}",bulin_strategy
2021-12-09,12150283.02248047,1288123.9404492201,2021-12-09,"{""hIXIC"": 700}",bulin_strategy
2021-12-10,12229543.66701172,1288123.9404492201,2021-12-10,"{""hIXIC"": 700}",bulin_strategy
