,sharpe_ratio,sharpe_ratio(0.02),max_drawdown,annual_return,annual_volatility,total_return,total_profits
two_bulin_rsi_empty_vwap,0.3173095218919671,0.1483332784147605,-0.1477804621343765,0.0375567020975666,0.1183598332430548,0.0608077625781251,608077.6257812511
twoma_strategy,-0.2668840026654216,-0.44863248581275456,-0.1343518700744274,-0.02936849849239999,0.11004218386674051,-0.06264724608203098,-626472.4608203098
bulin_strategy,-0.046627497777405755,-0.19352439040491115,-0.19695911963310841,-0.006348330035222963,0.13614991877816715,-0.0281276681328122,-281276.6813281216
rsi_strategy,0.6399976244958515,0.4658952171807455,-0.10891634391772587,0.07351967550196213,0.11487491935595252,0.12990965187890624,1299096.5187890623
empty_strategy,0.2306066215141355,0.11839696369283143,0.0,0.04110281164592459,0.17823777728518134,0.047070770420100994,-419631.4453125
true_empty_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
