open,high,low,close,volume,amount,DIF,DEA,MACD,K,D,J,BIAS1,BIAS2,BIAS3,UPPER,MID,LOWER,PSY,PSYMA,CCI,ATR,BBI,PDI,MDI,ADX,ADXR,UP,DOWN,TRIX,TRMA,VR,EMV,MAEMV,DPO,MADPO,AR,BR,DFMA_DIF,DFMA_DMA,MTM,MTMMA,MASS,MA_MASS,ROC,MAROC,EMA1,EMA2,OBV,MFI,ASI,ASIT,XSII_TD1,XSII_TD2,XSII_TD3,XSII_TD4,sar_x,SarX
3543.956,3575.97,3543.245,3565.036,18017076100.0,199637742998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3561.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.036,3565.036,0.0,0.0,0.0,0.0,0.0,0.0,3814.5885200000002,3315.48348,0.0,3543.245
3559.771,3562.55,3516.788,3528.955,19635548000.0,203742147476.0,-2.878,-0.576,-4.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559.0056349206347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036853146705990883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559.485076923077,3563.6210588235294,-1963554.8,0.0,0.0,0.0,0.0,0.0,3775.98185,3281.9281499999997,0.0,3575.97
3473.688,3496.884,3457.343,3469.407,18085235500.0,190175061733.0,-9.851,-2.431,-14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.961733182162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01543783339718858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545.626911242604,3559.926389850058,-3772078.35,0.0,0.0,0.0,0.0,0.0,3712.26549,3226.54851,0.0,3571.2249199999997
3466.242,3477.59,3456.807,3459.153,11552909000.0,125727753193.0,-16.019,-5.148,-21.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.7288697044955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032324633110478264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.3232325898957,3555.9744922088794,-4927369.25,0.0,0.0,0.0,0.0,0.0,3701.29371,3217.0122899999997,0.0,3564.3598448
3458.369,3475.747,3445.756,3475.747,11434510300.0,115282194223.0,-19.346,-7.988,-22.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3535.3975487802577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049444181698793596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.6191968068347,3552.8283160438255,-3783918.22,0.0,0.0,0.0,3570.2690759999996,3430.258524,3719.04929,3232.4447099999998,0.0,3554.871537216
3481.807,3484.34,3466.512,3470.143,11738392200.0,119188508676.0,-22.179,-10.826,-22.705,0.0,0.0,0.0,-0.704,0.0,0.0,0.0,3529.518258420233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06602112878279996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515.392089605783,3549.585754630342,-4957757.44,0.0,0.0,0.0,3552.003477,3412.7092230000003,3713.05301,3227.23299,0.0,3546.14229423872
3464.873,3507.927,3461.761,3493.7,15030330800.0,152674867707.0,-22.266,-13.114,-18.304,0.0,0.0,0.0,0.312,0.0,0.0,0.0,3525.5447099992584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07857943474650499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512.0548450510473,3547.3941564095444,-3454724.36,0.0,0.0,0.0,3542.8153170000005,3403.881383,3738.259,3249.1409999999996,0.0,3538.1113906996225
3489.268,3495.802,3400.793,3409.179,18746775100.0,199163540831.0,-28.824,-16.256,-25.135,0.0,0.0,0.0,-1.551,0.0,0.0,0.0,3516.9459757136146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09628074496276447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3496.2277919662706,3541.9739541974054,-5329401.87,0.0,0.0,0.0,3533.732829,3395.1550709999997,3647.82153,3170.53647,0.0,3524.3795516296605
3394.207,3416.215,3370.596,3405.035,12110509700.0,124454188749.0,-33.963,-19.797,-28.331,16.76891914263728,16.76891914263728,16.76891914263728,-1.365,0.0,0.0,0.0,3505.549406598032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11608048484655688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.1981316637675,3536.603799130841,-6540452.84,0.0,0.0,0.0,3520.685907,3382.619793,3643.38745,3166.6825499999995,0.0,3505.925525434101
3399.411,3412.28,3378.266,3378.945,12400774400.0,126182669414.0,-39.684,-23.775,-31.819,12.629105949362188,15.388981411545583,7.109355024995402,-1.74,0.0,0.0,0.0,3494.5285424775843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13818553163599967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466.313034484727,3530.4211011257103,-7780530.28,0.0,0.0,0.0,3504.133296,3366.7163039999996,3615.4711500000003,3142.41885,0.0,3489.685982382009
3363.86,3378.037,3327.143,3340.434,11496066000.0,121507811540.0,-46.786,-28.377,-36.818,10.870026440206736,13.88266308776597,4.844753145088269,-2.219,0.0,0.0,3572.839081289243,3480.6246812892427,3388.4102812892424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16378761732669544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446.947029179384,3522.970626571761,-8930136.88,0.0,0.0,0.0,3478.3737060000003,3341.966894,3574.2643800000005,3106.60362,3575.97,3466.929964848528
3335.363,3356.292,3330.493,3346.031,9077542200.0,98112206845.0,-51.371,-32.976,-36.79,10.72929337392074,12.83153984981756,6.5248004221271,-1.458,-2.877,0.0,3555.363311642648,3467.638711642648,3379.914111642648,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1887829879483716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.4214862287095,3516.031817686594,-8022382.66,0.0,0.0,0.0,3448.8834150000002,3313.6330850000004,3580.25317,3111.80883,3570.9934599999997,3447.359789769734
3342.345,3344.858,3324.999,3328.983,8164067800.0,86095693838.0,-55.737,-37.528,-36.418,7.878830936414297,11.18063687868314,1.2752190518766113,-1.161,-2.817,0.0,3532.419497835412,3454.810897835412,3377.202297835412,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2129634168955529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236.05299999999988,0.0,0.0,0.0,-6.62133566112656,0.0,3415.6617191166006,3508.6965699341786,-8838789.44,0.0,0.0,0.0,3429.1397850000003,3294.663715,3562.0118100000004,3095.95419,3561.2394415999997,3427.7820634065765
3328.299,3329.102,3289.268,3309.064,8756959200.0,88527345889.0,-60.112,-42.045,-36.134,8.27034269105595,10.210538816140744,4.389950440886359,-1.264,-2.879,0.0,3522.3567234383886,3440.9379234383887,3359.5191234383888,25.0,0.0,-123.10103521178408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23647516878690522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219.89100000000008,0.0,0.0,0.0,-6.231051401902264,0.0,3399.262070021739,3500.8678417014657,-9714485.36,22.99064910937156,0.0,0.0,3410.7602519999996,3277.004948,3540.69848,3077.4295199999997,3547.065015104,3402.8495319933927
3313.745,3342.476,3313.745,3338.536,10825499500.0,106205485213.0,-60.504,-45.737,-29.534,13.024190977682458,11.148422869987982,16.77572719307141,-0.054,-1.699,0.0,3512.626422793463,3430.523422793463,3348.420422793463,33.333,0.0,-86.65088537852819,0.0,0.0,7.83860937556469,48.352832062001205,0.0,0.0,0.0,0.0,-0.2542629190661548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.8710000000001,0.0,0.0,0.0,-3.772143193346877,0.0,3389.9195977107024,3494.5018871249376,-8631935.41,27.515541862574835,0.0,0.0,3399.787959,3266.4629409999993,3572.23352,3104.83848,3531.59719419776,3382.404856234582
3335.122,3340.363,3322.719,3335.672,9227724900.0,92564877570.0,-60.349,-48.659,-23.38,16.172117776846,12.822987838940655,22.870377652656693,0.077,-1.485,0.0,3503.293868241705,3421.2276682417046,3339.1614682417044,33.333,0.0,-76.0022434803,0.0,0.0,8.27434632954626,46.23509431563262,0.0,0.0,0.0,0.0,-0.26687663298192327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.48099999999977,0.0,0.0,0.0,-3.5696888804860545,0.0,3381.5738134475178,3488.2732641004304,-9554707.9,34.71348687272861,0.0,0.0,3397.1552370000004,3263.9334630000003,3569.16904,3102.17496,3517.0574425458944,3365.640222112357
3333.401,3334.894,3300.884,3307.599,9744471300.0,99575473231.0,-61.78,-51.283,-20.994,15.594706638294065,13.746894105391792,19.290331704098612,-0.602,-1.908,0.0,3490.8498236472565,3411.059223647256,3331.268623647256,25.0,27.778,-85.43634320294619,0.0,0.0,8.867459185044112,42.22817443709709,0.0,0.0,0.0,0.0,-0.27754958780190075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168.14799999999968,0.0,0.0,0.0,-4.837751424370062,0.0,3370.1930729171304,3481.18799884159,-10529155.03,36.66019324967714,0.0,0.0,3390.633816,3257.667784,3539.1309300000003,3076.06707,3503.3900759931407,3351.893222132133
3293.224,3322.421,3267.048,3322.401,8979398200.0,95493219936.0,-61.016,-53.23,-15.573,23.100971477785976,16.864919896189853,35.57307464097822,-0.039,-1.108,0.0,3472.722380125296,3400.8589801252956,3328.9955801252954,33.333,29.167,-86.02809206853875,0.0,0.0,8.308058747681606,45.63742109861007,0.0,0.0,0.0,0.0,-0.28387469987959674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.7420000000002,-171.03099999999995,0.0,0.0,-4.257519070539749,-4.881581605295261,3362.8404463144952,3474.9610577105473,-9631215.21,37.3709590234245,0.0,0.0,3385.8626639999998,3253.083735999999,3554.96907,3089.8329299999996,3486.2603099136895,3334.9241777057064
3319.206,3330.232,3315.832,3316.385,7548635900.0,79617133030.0,-60.202,-54.624,-11.156,30.21803195720903,21.31595724986291,48.022181371901254,-0.157,-0.851,0.0,3458.855470907013,3393.235870907013,3327.616270907013,25.0,29.167,-59.35649040518522,0.0,0.0,10.017457576212761,44.898633428442686,0.0,0.0,0.0,0.0,-0.2867959187721621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.3149999999996,-161.24133333333324,0.0,0.0,-5.0752783581875835,-4.623905388138765,3355.6934545738036,3468.742388780722,-10386078.8,35.61605816338293,0.0,0.0,3388.0218,3255.1582,3548.5319500000005,3084.23805,3468.7233251205944,3330.232
3315.753,3320.547,3293.174,3301.889,6900043700.0,71759839566.0,-60.035,-55.707,-8.657,33.158741158988676,25.26355188623817,48.94911970448969,-0.558,-1.02,0.0,3449.14321970952,3384.85181970952,3320.56041970952,25.0,29.167,-77.03620982338839,0.0,3341.2503,8.256479765428402,48.28672328105257,68.42385932012279,0.0,3575.97,3267.048,-0.28798044144349416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.28999999999996,-142.4744999999999,0.0,0.0,-3.14709201247573,-4.109912156567676,3347.415846177834,3462.1991186324585,-11076083.17,28.764337444223415,0.0,0.0,3382.116306,3249.484294,3548.117400836974,3083.877740914379,3452.5892991109467,3330.232
3297.036,3312.113,3288.096,3297.765,7008792300.0,75972960431.0,-59.549,-56.475,-6.148,35.264804434570586,28.597302735682312,48.59980783234714,-0.478,-0.878,0.0,3435.4407765625815,3376.7063765625817,3317.971976562582,25.0,27.778,-89.89692830813016,37.73720000000005,3331.922829166667,4.073129840266476,51.3193210745295,70.62272798187601,0.0,3562.55,3267.048,-0.28746346656430277,-0.16714260726593727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.26999999999998,-138.54099999999985,0.0,0.0,-3.1503347249000373,-4.006277411826536,3339.7772544581667,3455.7507218233427,-11776962.4,19.451307776966956,0.0,0.0,3375.0432690000002,3242.688631,3547.6396445731943,3083.4624948159535,3437.745995182071,3320.547
3302.599,3313.55,3295.751,3310.081,7174411600.0,76921368838.0,-57.507,-56.681,-1.651,42.527122279001595,33.24057591678874,61.10021500342731,0.022,-0.336,0.0,3427.150708953447,3370.016308953447,3312.8819089534472,33.333,27.778,-72.59553064115198,36.21475000000005,3326.1606125,5.107630061457901,46.5001603048954,72.38360922225431,0.0,3507.927,3267.048,-0.2836367024546651,-0.18114017665514054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.86400000000003,-129.43816666666658,0.0,0.0,-2.0380325811754862,-3.7510013619414413,3335.208599926141,3450.038183712624,-11059521.24,26.778700950625066,0.0,0.0,3373.9461059999994,3241.634494,3547.529486202392,3083.366749689929,3424.0901555675055,3313.55
3313.953,3345.263,3313.953,3342.227,8656789600.0,87612765768.0,-52.687,-55.882,6.391,60.3908787236217,42.29067685239973,96.59128246606562,0.818,0.627,0.0,3426.5329017515314,3366.5685017515316,3306.6041017515317,41.667,30.556,26.225207422375558,34.39325000000004,3329.41255,12.563906314672378,40.639907137852674,70.29692905031361,0.0,3507.927,3267.048,-0.2736250252305889,-0.19404953624681057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7929999999996653,-101.11466666666668,0.0,0.0,0.053675660108826136,-2.935763514528293,3336.2883537836574,3445.810294155266,-10193842.28,34.443431447424416,0.0,0.0,3379.525455,3246.9950450000006,3547.772470704377,3083.5779418271686,3411.526783122105,3295.751
3340.558,3369.566,3338.153,3368.312,9005082700.0,98014355468.0,-46.23,-53.952,15.444,73.18618587297355,52.58917985925767,114.3801979004053,1.37,1.356,-0.469,3424.0971301561476,3365.8169301561475,3307.5367301561473,41.667,31.944,143.05888602555598,34.92475000000002,3336.5331,18.293522662770986,40.885806805810184,65.12653874370433,0.0,3507.927,3267.048,-0.2567135268675046,-0.2052689809346619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28099999999995,-72.77749999999999,0.0,0.0,0.6658934122248105,-2.1151947674008666,3341.2150685861716,3442.7711453648635,-9293334.01,42.859049369749904,0.0,0.0,3387.9664139999995,3255.1049859999994,3547.7922398880896,3083.5951243887134,3399.9684804723365,3298.7036000000003
3368.34,3373.412,3361.462,3367.789,8833635700.0,91189339582.0,-40.685,-51.299,21.226,80.36193620769546,61.846765308736934,117.39227800561252,1.094,1.242,-0.243,3419.970197125403,3365.982397125403,3311.9945971254033,41.667,34.722,160.78682669424524,34.02270000000001,3342.942916666667,21.14887594355115,31.955612077453278,57.93199308788845,0.0,3507.927,3267.048,-0.23577463027597248,-0.21458550336352084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.80600000000004,-36.757333333333385,0.0,0.0,1.165701356840814,-1.0750314815628004,3345.3033657267606,3439.8306690760455,-10176697.58,51.25620864511336,0.0,0.0,3400.8670170000005,3267.499683,3548.009997842622,3083.78439064826,3389.3348420345496,3303.1861040000003
3366.852,3368.871,3346.891,3347.667,8745911400.0,91072256748.0,-37.483,-48.536,22.105,78.83975143717377,67.51109401821589,101.49706627508954,0.26,0.54,-0.616,3419.741581526159,3364.886581526159,3310.031581526159,41.667,37.5,103.27795086174837,34.230300000000014,3344.5769458333334,21.35801158476126,36.044557570359196,50.39687939053815,59.410369355330474,3507.927,3267.048,-0.2149845533299023,-0.22203367459087592,42.04774866915314,0.0,0.0,0.0,0.0,81.48553095383797,0.0,0.0,0.0,38.603000000000065,-12.441833333333383,0.0,0.0,1.1665836623286847,-0.3560855357620647,3345.6670017687975,3436.2164075436517,-11051288.72,51.387582946126614,0.0,0.0,3411.850224,3278.0521759999997,3548.054559183792,3083.823121533576,3379.5518946717857,3307.39965776
