open,high,low,close,volume,amount,DIF,DEA,MACD,K,D,J,BIAS1,BIAS2,BIAS3,UPPER,MID,LOWER,PSY,PSYMA,CCI,ATR,BBI,PDI,MDI,ADX,ADXR,UP,DOWN,TRIX,TRMA,VR,EMV,MAEMV,DPO,MADPO,AR,BR,DFMA_DIF,DFMA_DMA,MTM,MTMMA,MASS,MA_MASS,ROC,MAROC,EMA1,EMA2,OBV,MFI,ASI,ASIT,XSII_TD1,XSII_TD2,XSII_TD3,XSII_TD4,sar_x,SarX
3127.262,3150.436,3111.645,3136.024,4888266800.0,69472579579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.7016666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.024,3136.024,0.0,0.0,0.0,0.0,0.0,0.0,3355.54568,2916.5023199999996,0.0,3111.645
3185.76,3194.226,3154.32,3155.059,6102390800.0,89764278070.0,1.518,0.304,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0508730158726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022102094606108076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.9524615384616,3136.770470588235,610239.08,0.0,0.0,0.0,0.0,0.0,3375.9131300000004,2934.20487,0.0,3111.645
3161.93,3171.378,3134.419,3158.156,5047535400.0,71387337327.0,2.938,0.831,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3137.8223136810275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005970001476050196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.9068520710057,3137.609118800461,1114992.62,0.0,0.0,0.0,0.0,0.0,3379.22692,2937.08508,0.0,3114.94824
3168.875,3185.332,3140.555,3165.57,5636263000.0,80043207937.0,4.608,1.586,6.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.298188568549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011267520574996671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.547336367774,3138.705623945541,1678618.92,0.0,0.0,0.0,0.0,0.0,3387.1599000000006,2943.9800999999998,0.0,3118.1193504000003
3152.733,3214.691,3112.223,3200.339,5848365300.0,85548293130.0,8.637,2.996,11.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143.674646800116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021153103467580016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.9768230804243,3141.1226190849316,2263455.45,0.0,0.0,0.0,3223.175571,3096.7765290000007,3424.3627300000003,2976.3152699999996,0.0,3212.64164
3194.895,3215.281,3166.766,3171.882,5951566300.0,87056105048.0,9.426,4.282,10.287,0.0,0.0,0.0,0.233,0.0,0.0,0.0,3147.5763947239147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298035043192437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156.731465683436,3142.328869316895,1668298.82,0.0,0.0,0.0,3232.9513530000004,3106.168947,3393.9137400000004,2949.8502599999997,0.0,3112.223
3155.996,3175.052,3122.196,3123.366,6615296500.0,83159036199.0,6.066,4.639,2.854,0.0,0.0,0.0,-1.234,0.0,0.0,0.0,3146.874325385129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03141282986733184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.5983171167536,3141.5852273828996,1006769.17,0.0,0.0,0.0,3227.1024689999995,3100.549431,3342.00162,2904.73038,0.0,3114.28416
3107.379,3172.163,3101.083,3161.977,5710810500.0,78069117443.0,6.445,5.0,2.889,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,3146.702897570672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03302180574841651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.19503756033,3142.3849047404333,1577850.22,0.0,0.0,0.0,3225.8321100000003,3099.3288900000002,3383.31539,2940.6386099999995,0.0,3212.9970399999997
3176.335,3261.344,3173.564,3261.061,9571373900.0,132088353616.0,14.572,6.915,15.315,99.8234130574501,99.8234130574501,99.82341305745007,2.527,0.0,0.0,0.0,3154.8254470083857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04589600814665257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169.7898010125873,3147.0388692604165,2534987.61,0.0,0.0,0.0,3241.132263,3114.029037,3489.3352700000005,3032.78673,0.0,3101.083
3270.201,3279.365,3254.181,3269.474,8410424100.0,114928736614.0,21.445,9.821,23.248,98.03295799803433,99.22659470431151,95.64568458547996,2.234,0.0,0.0,0.0,3165.572864753619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655640787694832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3185.1258316260355,3151.8402469364787,3376030.02,0.0,0.0,0.0,3258.722265,3130.9292349999996,3498.3371800000004,3040.61082,0.0,3108.21428
