date,code,open,high,low,close,volume
20220325,hDJI,34702.390625,34942.69921875,34631.51953125,34861.23828125,285440000.0
20220328,hDJI,34833.03125,34957.9296875,34552.23046875,34955.890625,299790000.0
20220329,hDJI,35114.3515625,35372.26171875,35030.0703125,35294.19140625,355050000.0
20220330,hDJI,35273.62890625,35361.359375,35058.578125,35228.80859375,317320000.0
20220331,hDJI,35201.51953125,35201.51953125,34677.98828125,34678.3515625,433400000.0
20220401,hDJI,34740.890625,34847.91015625,34538.25,34818.26953125,340400000.0
20220404,hDJI,34799.98046875,34940.78125,34615.37890625,34921.87890625,316570000.0
20220405,hDJI,34876.328125,35112.2109375,34566.0390625,34641.1796875,304010000.0
20220406,hDJI,34520.33984375,34609.83984375,34277.171875,34496.51171875,386250000.0
20220407,hDJI,34439.23828125,34705.828125,34190.94921875,34583.5703125,319870000.0
20220408,hDJI,34569.23828125,34908.4609375,34470.19140625,34721.12109375,301750000.0
20220411,hDJI,34630.26953125,34701.33984375,34272.2890625,34308.078125,333290000.0
20220412,hDJI,34412.51171875,34669.96875,34102.80859375,34220.359375,333510000.0
20220413,hDJI,34166.640625,34598.359375,34140.640625,34564.58984375,313630000.0
20220414,hDJI,34628.4609375,34889.171875,34437.5,34451.23046875,353680000.0
20220418,hDJI,34411.48828125,34618.2890625,34279.078125,34411.69140625,264110000.0
20220419,hDJI,34394.62109375,34983.109375,34394.62109375,34911.19921875,296350000.0
20220420,hDJI,34962.671875,35315.3984375,34962.671875,35160.7890625,337620000.0
20220421,hDJI,35258.80078125,35492.21875,34723.8203125,34792.76171875,366390000.0
20220422,hDJI,34727.37890625,34727.37890625,33773.390625,33811.3984375,373280000.0
20220425,hDJI,33731.6484375,34106.01171875,33323.37109375,34049.4609375,416900000.0
20220426,hDJI,33907.48828125,33909.51171875,33230.94921875,33240.1796875,400020000.0
20220427,hDJI,33450.921875,33697.1796875,33108.890625,33301.9296875,447230000.0
20220428,hDJI,33425.9609375,34054.7890625,33248.4609375,33916.390625,440380000.0
20220429,hDJI,33787.01171875,33919.58984375,32913.1484375,32977.2109375,501560000.0
20220502,hDJI,32978.48828125,33224.94921875,32449.869140625,33061.5,453390000.0
20220503,hDJI,33086.08984375,33341.578125,32914.75,33128.7890625,364420000.0
20220504,hDJI,33171.80078125,34117.73828125,33021.83984375,34061.05859375,411060000.0
20220505,hDJI,33854.171875,33854.171875,32685.099609375,32997.96875,448420000.0
20220506,hDJI,32773.87890625,33055.83984375,32474.689453125,32899.37109375,416520000.0
20220509,hDJI,32685.169921875,32685.169921875,32121.98046875,32245.69921875,470770000.0
20220510,hDJI,32504.08984375,32752.169921875,31887.890625,32160.740234375,439290000.0
20220511,hDJI,32123.240234375,32584.01953125,31798.859375,31834.109375,458460000.0
20220512,hDJI,31699.0390625,31914.4609375,31228.220703125,31730.30078125,544240000.0
20220513,hDJI,31963.859375,32276.05078125,31862.7890625,32196.66015625,388520000.0
20220516,hDJI,32152.150390625,32514.01953125,31928.1796875,32223.419921875,330030000.0
20220517,hDJI,32427.0,32689.140625,32308.150390625,32654.58984375,389310000.0
20220518,hDJI,32468.669921875,32468.669921875,31393.94921875,31490.0703125,465060000.0
20220519,hDJI,31262.619140625,31569.130859375,31016.41015625,31253.130859375,517190000.0
20220520,hDJI,31426.939453125,31515.779296875,30635.759765625,31261.900390625,495510000.0
20220523,hDJI,31395.890625,31968.419921875,31395.890625,31880.240234375,402010000.0
20220524,hDJI,31717.609375,32014.859375,31365.58984375,31928.619140625,382950000.0
20220525,hDJI,31816.310546875,32254.439453125,31754.330078125,32120.279296875,343460000.0
20220526,hDJI,32248.169921875,32774.140625,32248.169921875,32637.189453125,351220000.0
20220527,hDJI,32735.08984375,33213.62109375,32682.009765625,33212.9609375,328770000.0
20220531,hDJI,33160.58984375,33240.21875,32752.33984375,32990.12109375,533560000.0
20220601,hDJI,33156.30859375,33272.33984375,32584.759765625,32813.23046875,338210000.0
20220602,hDJI,32809.01171875,33248.609375,32509.4296875,33248.28125,333210000.0
20220603,hDJI,32986.3203125,33135.609375,32839.2109375,32899.69921875,298570000.0
20220606,hDJI,33032.0390625,33235.37109375,32819.5,32915.78125,253010000.0
20220607,hDJI,32783.03125,33207.44921875,32641.849609375,33180.140625,270750000.0
20220608,hDJI,33087.0703125,33156.5,32824.37109375,32910.8984375,270470000.0
20220609,hDJI,32828.62109375,32956.73046875,32267.779296875,32272.7890625,289710000.0
20220610,hDJI,32053.51953125,32053.51953125,31387.83984375,31392.7890625,362300000.0
20220613,hDJI,31144.91015625,31144.91015625,30373.720703125,30516.740234375,472290000.0
20220614,hDJI,30592.33984375,30690.80078125,30144.23046875,30364.830078125,366800000.0
20220615,hDJI,30570.5,31011.970703125,30185.080078125,30668.529296875,392670000.0
20220616,hDJI,30305.740234375,30305.740234375,29740.349609375,29927.0703125,442910000.0
20220617,hDJI,29912.69921875,30167.51953125,29653.2890625,29888.779296875,692830000.0
20220621,hDJI,30074.689453125,30653.98046875,30074.689453125,30530.25,376900000.0
20220622,hDJI,30352.5703125,30777.919921875,30166.009765625,30483.130859375,343490000.0
20220623,hDJI,30570.330078125,30715.630859375,30293.400390625,30677.359375,361420000.0
20220624,hDJI,30846.939453125,31517.2890625,30846.939453125,31500.6796875,465480000.0
20220627,hDJI,31533.599609375,31598.58984375,31351.369140625,31438.259765625,309910000.0
20220628,hDJI,31549.05078125,31885.08984375,30934.330078125,30946.990234375,350780000.0
20220629,hDJI,31067.41015625,31152.9609375,30894.529296875,31029.310546875,269390000.0
20220630,hDJI,30790.0,30979.849609375,30431.869140625,30775.4296875,394070000.0
