date,code,open,high,low,close,volume,amount
20210127,h000016,3818.4218,3831.6177,3790.8094,3818.2682,2870605400.0,92127165903.0
20210128,h000016,3771.7856,3779.4065,3720.1167,3735.0337,3004120600.0,94780804520.0
20210129,h000016,3758.8879,3767.0142,3675.4903,3713.2471,3274233000.0,104087890534.0
20210201,h000016,3712.7833,3747.7291,3699.1968,3746.3717,2948901600.0,86971859971.0
20210202,h000016,3751.7405,3774.0606,3731.5151,3771.47,2885874800.0,93715928225.0
20210203,h000016,3768.7147,3796.4323,3747.3757,3775.7224,3160919300.0,106637885843.0
20210204,h000016,3764.4252,3820.3358,3759.4344,3801.6178,3316378000.0,114788317162.0
20210205,h000016,3819.8013,3876.68,3808.1706,3840.7663,4158374600.0,106277495835.0
20210208,h000016,3856.943,3896.5356,3835.0996,3890.4654,3333989300.0,98196386298.0
20210209,h000016,3900.8562,3952.9363,3871.7882,3952.8276,3274005900.0,97738059954.0
20210210,h000016,3967.677,4039.2311,3967.3622,4028.5289,3895860300.0,108571843530.0
20210218,h000016,4097.8661,4110.1797,3996.6283,4014.3241,5120308500.0,141365948227.0
20210219,h000016,3994.8258,4023.8843,3956.9775,4014.4564,4289972600.0,123149830958.0
20210222,h000016,4020.0092,4020.0092,3879.4819,3881.8681,5872642700.0,146967568912.0
20210223,h000016,3854.1638,3942.087,3854.1638,3897.7164,4345561200.0,108962112281.0
20210224,h000016,3902.3629,3910.0097,3766.5957,3805.4719,3934393100.0,123595528168.0
20210225,h000016,3844.6156,3878.2076,3818.7136,3851.029,4668898600.0,118907087423.0
20210226,h000016,3768.8968,3819.0379,3753.4425,3756.8597,4157310200.0,113710593454.0
20210301,h000016,3793.3653,3795.0518,3747.5791,3787.8695,3365770700.0,98439375492.0
20210302,h000016,3812.3503,3812.3503,3689.0111,3718.7739,3521619700.0,105470270155.0
20210303,h000016,3710.2632,3818.0719,3708.2309,3817.4128,3657957900.0,95188323404.0
20210304,h000016,3769.973,3781.2754,3686.0903,3708.6606,3637371800.0,105814125810.0
20210305,h000016,3655.9072,3721.2755,3627.2889,3688.6818,3613758200.0,93870499432.0
20210308,h000016,3713.4587,3732.779,3571.4154,3573.431,4175297800.0,109085323661.0
20210309,h000016,3570.2561,3595.1858,3489.9697,3509.6137,4234406100.0,115782441789.0
20210310,h000016,3563.5639,3572.374,3528.3165,3532.0523,2809628700.0,81698933681.0
20210311,h000016,3554.6825,3633.7724,3554.6825,3625.3052,3105623000.0,87512288760.0
20210312,h000016,3647.5097,3647.5097,3600.3919,3632.5784,3513969900.0,84357911512.0
20210315,h000016,3620.0419,3627.3069,3539.4859,3566.8773,3748883200.0,92278411785.0
20210316,h000016,3579.0111,3608.1148,3556.618,3599.1646,2839404100.0,72023660699.0
20210317,h000016,3588.2332,3616.9357,3552.4871,3590.8339,2622956500.0,71771534972.0
20210318,h000016,3598.8499,3619.3306,3586.5036,3605.6047,2340686900.0,65113797629.0
20210319,h000016,3565.0925,3573.0574,3496.3815,3512.0203,3468129800.0,77248960341.0
20210322,h000016,3516.6567,3558.9361,3511.7241,3538.4271,2639342300.0,66482002222.0
20210323,h000016,3541.3289,3542.8163,3482.5866,3516.3626,2531091500.0,62380220907.0
20210324,h000016,3507.5484,3528.7345,3457.4445,3466.0422,2563980400.0,64750307687.0
20210325,h000016,3454.4611,3479.1275,3439.5127,3463.8727,2326182800.0,56977955371.0
20210326,h000016,3483.6948,3539.226,3480.3337,3529.7282,2481084700.0,72681322503.0
20210329,h000016,3543.2452,3563.4001,3510.411,3537.711,2820582800.0,73384969552.0
20210330,h000016,3541.3771,3582.0181,3531.6295,3577.2434,2577895500.0,69755085565.0
20210331,h000016,3573.8565,3573.8565,3518.1678,3539.3696,2998529900.0,72721000179.0
20210401,h000016,3547.4607,3586.3577,3545.0877,3582.6499,2135773900.0,55932233959.0
20210402,h000016,3592.884,3616.7995,3583.0406,3616.7636,2339673500.0,66659662955.0
20210406,h000016,3624.8038,3624.8038,3581.7606,3594.7093,1797446900.0,56451317764.0
20210407,h000016,3593.1734,3593.1734,3537.0636,3558.4688,2280001300.0,62238781333.0
20210408,h000016,3541.055,3582.9118,3533.3181,3573.037,1947345400.0,53874853157.0
20210409,h000016,3564.6567,3565.2223,3504.4939,3514.1106,1968586000.0,55806819379.0
20210412,h000016,3505.7143,3520.7338,3465.6546,3477.0654,2485500600.0,67360431710.0
20210413,h000016,3483.013,3505.39,3448.5678,3461.4592,2107433100.0,58980495162.0
20210414,h000016,3469.3957,3484.057,3442.234,3469.1727,1950031300.0,60235405556.0
20210415,h000016,3456.5484,3456.5484,3399.7611,3431.4931,2126270100.0,64308250877.0
20210416,h000016,3445.0941,3456.7226,3411.0969,3448.1042,1868805600.0,54862649932.0
20210419,h000016,3449.0487,3515.8807,3426.8214,3513.3953,2719346500.0,77591569475.0
20210420,h000016,3496.8069,3532.7915,3491.8927,3510.1239,2117662100.0,66633946929.0
20210421,h000016,3493.793,3524.541,3488.4905,3516.0976,2075010200.0,59966861527.0
20210422,h000016,3521.9769,3524.7073,3477.0594,3487.4271,2267914100.0,58120695498.0
20210423,h000016,3487.1219,3533.2345,3482.8599,3524.0216,2055236700.0,64888233829.0
20210426,h000016,3540.5344,3548.2057,3462.1585,3467.6605,2586322700.0,80490260380.0
20210427,h000016,3469.9785,3482.601,3450.0202,3476.3018,2080416600.0,61353722405.0
20210428,h000016,3457.1739,3473.0389,3440.2041,3473.0389,2245125900.0,77516444788.0
20210429,h000016,3483.1026,3519.8324,3468.6244,3517.2104,3148052500.0,83713729424.0
20210430,h000016,3518.8644,3522.6131,3471.3799,3491.1877,3402655400.0,86473763253.0
20210506,h000016,3475.0511,3510.3971,3443.3096,3449.9385,2993342900.0,90047468987.0
20210507,h000016,3457.9077,3470.5151,3402.0751,3406.3103,3009252800.0,82122262261.0
20210510,h000016,3410.0086,3416.027,3371.134,3399.9849,2804888900.0,68750415328.0
20210511,h000016,3380.6283,3443.3591,3371.4735,3437.7135,2493574100.0,71271508867.0
20210512,h000016,3423.4199,3456.0687,3421.6571,3447.8617,2368968000.0,59566576006.0
20210513,h000016,3418.5814,3435.4474,3395.8073,3413.8886,2188266800.0,60670008530.0
20210514,h000016,3426.4251,3504.648,3406.7136,3503.037,3452724800.0,95323700797.0
20210517,h000016,3502.7402,3556.4926,3502.2083,3539.9125,3016509100.0,92431183857.0
20210518,h000016,3543.1099,3550.0761,3520.666,3537.6963,2378258700.0,57213058290.0
20210519,h000016,3531.7877,3531.7877,3501.3833,3511.4674,2380663300.0,60552282948.0
20210520,h000016,3514.4281,3530.4907,3496.5202,3522.4512,2382719600.0,63208447575.0
20210521,h000016,3532.8724,3544.2659,3475.2632,3481.8619,2064464400.0,61176734265.0
20210524,h000016,3482.9926,3499.4454,3457.2916,3497.7469,2298654300.0,64532267663.0
20210525,h000016,3505.8143,3645.0748,3505.6263,3641.2918,4418286500.0,125736432456.0
20210526,h000016,3656.3403,3678.0671,3643.9848,3657.1898,3455939600.0,96585659449.0
20210527,h000016,3645.4823,3709.0023,3628.9596,3664.9417,2987912000.0,85146995898.0
20210528,h000016,3663.8753,3689.2479,3630.5739,3659.2957,2868284600.0,80468828044.0
20210531,h000016,3652.8877,3652.8924,3615.4225,3650.2245,2632840100.0,77917925176.0
20210601,h000016,3641.969,3652.9485,3608.2042,3650.9034,2816154700.0,82850567929.0
