date,code,open,high,low,close,volume,amount
20141201,h000016,1936.811,1968.907,1916.626,1920.38,15615121920.0,149741830144.0
20141202,h000016,1910.374,2040.469,1909.369,2021.54,15326342144.0,152003784704.0
20141203,h000016,2031.132,2107.682,1999.73,2037.585,19169006848.0,197794402304.0
20141204,h000016,2043.466,2161.388,2032.41,2160.66,17227108096.0,175808684032.0
20141205,h000016,2201.819,2259.512,2115.42,2200.253,22531739392.0,242331025408.0
20141208,h000016,2187.504,2317.555,2160.485,2298.849,19908190720.0,222491361280.0
20141209,h000016,2283.161,2402.133,2149.596,2182.693,26926671616.0,317688958976.0
20141210,h000016,2198.843,2263.992,2111.882,2254.823,19002797312.0,227855753216.0
20141211,h000016,2211.544,2269.487,2190.249,2193.542,14604794368.0,171891281920.0
20141212,h000016,2186.738,2250.566,2176.317,2193.287,11152881920.0,141197807616.0
20141215,h000016,2170.28,2208.658,2139.469,2201.536,10868732416.0,125771063296.0
20141216,h000016,2205.882,2299.383,2195.504,2299.278,14817589760.0,195129839616.0
20141217,h000016,2326.846,2392.566,2307.184,2383.948,21136280064.0,264170553344.0
20141218,h000016,2389.843,2413.676,2343.739,2364.041,15862150912.0,200428249088.0
20141219,h000016,2366.451,2408.484,2304.611,2390.28,15843820032.0,185889763328.0
20141222,h000016,2393.044,2479.108,2375.907,2426.684,21815571200.0,229127630848.0
20141223,h000016,2392.614,2462.072,2360.718,2374.954,13594650112.0,160752693248.0
20141224,h000016,2381.409,2388.412,2238.654,2270.883,12359699712.0,151833526272.0
20141225,h000016,2295.218,2360.215,2263.424,2359.655,12125972224.0,147772563456.0
20141226,h000016,2365.032,2471.045,2357.669,2464.819,15209287424.0,198030704640.0
20141229,h000016,2533.987,2557.381,2437.754,2481.663,18458166784.0,243610206208.0
20141230,h000016,2481.084,2550.465,2464.429,2523.627,14946400256.0,194964901888.0
20141231,h000016,2529.575,2590.091,2507.944,2581.567,15467580928.0,193680175104.0
20150105,h000016,2612.85,2678.443,2583.554,2649.639,18242556672.0,229763604480.0
20150106,h000016,2616.291,2691.489,2591.828,2629.402,17343999232.0,220601815040.0
20150107,h000016,2608.877,2668.839,2598.89,2635.231,12831771904.0,178386104320.0
20150108,h000016,2647.817,2656.752,2551.816,2558.107,11836791552.0,157065781248.0
20150109,h000016,2554.286,2692.607,2540.342,2569.019,15620951040.0,211005825024.0
20150112,h000016,2565.737,2596.268,2499.869,2543.852,11918358528.0,167990427648.0
20150113,h000016,2537.975,2567.62,2512.861,2527.828,7707908096.0,113495932928.0
20150114,h000016,2539.249,2569.451,2508.657,2534.23,8412230912.0,114229284864.0
20150115,h000016,2534.766,2633.397,2516.612,2632.89,11192316672.0,161244413952.0
20150116,h000016,2642.744,2685.306,2626.82,2653.034,13495118080.0,182059515904.0
20150119,h000016,2448.927,2512.58,2399.435,2410.201,14016357120.0,161509617664.0
20150120,h000016,2381.143,2439.251,2355.258,2403.724,13747663616.0,193319714816.0
20150121,h000016,2425.261,2553.696,2414.885,2542.318,14880047616.0,206930198528.0
20150122,h000016,2546.701,2557.695,2504.066,2544.308,11370877696.0,157023145984.0
20150123,h000016,2556.915,2612.931,2543.455,2564.514,12455134976.0,169187278848.0
20150126,h000016,2563.91,2565.362,2528.076,2562.363,9597946880.0,124417880064.0
20150127,h000016,2570.432,2574.331,2473.808,2522.103,11654287616.0,149446787072.0
20150128,h000016,2497.05,2534.583,2476.277,2486.285,8635638016.0,115311452160.0
20150129,h000016,2444.395,2465.312,2419.988,2442.038,8140496384.0,103757275136.0
20150130,h000016,2456.054,2471.228,2400.628,2405.38,7659115008.0,97675218944.0
20150202,h000016,2337.196,2376.426,2329.151,2332.533,8467689216.0,99907072000.0
20150203,h000016,2362.413,2413.006,2335.107,2405.76,8227465984.0,108792143872.0
20150204,h000016,2412.754,2439.605,2370.569,2372.455,7753135872.0,105036320768.0
20150205,h000016,2456.384,2456.569,2348.448,2348.921,11071325184.0,140544598016.0
20150206,h000016,2335.362,2366.331,2303.112,2325.241,7693111296.0,93700542464.0
20150209,h000016,2319.241,2392.822,2311.799,2366.766,7390338304.0,103914676224.0
20150210,h000016,2363.159,2409.024,2355.136,2403.548,6886203136.0,89318363136.0
20150211,h000016,2408.079,2423.348,2395.195,2415.128,5053898240.0,70324469760.0
20150212,h000016,2415.139,2425.635,2384.493,2416.449,6066235904.0,76858277888.0
20150213,h000016,2426.953,2464.076,2415.425,2427.474,8379347968.0,101300051968.0
20150216,h000016,2427.168,2437.843,2413.604,2431.21,6260811520.0,79647191040.0
20150217,h000016,2437.689,2464.524,2437.689,2445.26,6001057280.0,76964794368.0
20150225,h000016,2448.199,2448.199,2395.527,2407.457,6398738432.0,78427140096.0
20150226,h000016,2401.138,2482.443,2382.687,2478.061,9470706176.0,118346203136.0
20150227,h000016,2476.486,2498.697,2466.827,2474.595,8565192192.0,104744157184.0
20150302,h000016,2495.571,2498.716,2459.421,2479.237,8805251840.0,117028814848.0
20150303,h000016,2462.003,2462.003,2395.83,2396.805,9127474176.0,115862675456.0
20150304,h000016,2403.862,2416.219,2378.927,2397.993,6429528576.0,80953991168.0
20150305,h000016,2379.732,2382.892,2344.947,2366.899,7777329920.0,97140404224.0
20150306,h000016,2370.885,2393.739,2366.019,2371.623,6480420608.0,81818660864.0
20150309,h000016,2352.223,2443.204,2321.265,2429.867,10619571712.0,123427885056.0
20150310,h000016,2413.837,2424.151,2390.604,2395.428,7843558656.0,95150780416.0
20150311,h000016,2401.261,2444.655,2399.54,2408.503,7007419136.0,89940152320.0
20150312,h000016,2444.415,2505.633,2423.431,2485.114,12477820160.0,150805712896.0
20150313,h000016,2494.345,2532.154,2477.396,2495.277,10420594176.0,126727327744.0
20150316,h000016,2512.353,2551.445,2485.291,2550.861,10413208320.0,138113101824.0
20150317,h000016,2576.413,2586.431,2556.469,2583.198,13209205248.0,169433534464.0
20150318,h000016,2595.739,2649.816,2592.264,2649.642,14795882240.0,183689195520.0
20150319,h000016,2649.002,2649.002,2613.765,2630.243,13359586816.0,164505899008.0
