open,high,low,close,volume,DIF,DEA,MACD,K,D,J,BIAS1,BIAS2,BIAS3,UPPER,MID,LOWER,PSY,PSYMA,CCI,ATR,BBI,PDI,MDI,ADX,ADXR,UP,DOWN,TRIX,TRMA,VR,EMV,MAEMV,DPO,MADPO,AR,BR,DFMA_DIF,DFMA_DMA,MTM,MTMMA,MASS,MA_MASS,ROC,MAROC,EMA1,EMA2,OBV,MFI,ASI,ASIT,XSII_TD1,XSII_TD2,XSII_TD3,XSII_TD4,sar_x,SarX
3666.409912109375,3695.2900390625,3659.6201171875,3694.6201171875,4387080000.0,3.228,3.25,-0.043,46.7121148588527,39.44344909904357,61.24944637847095,0.54,0.0,0.0,3740.7614506352825,3670.0714115727824,3599.3813725102823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016614379431260557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673.378771251775,3667.3034850343083,-964810.0,0.0,0.0,0.0,3742.7497749023437,3595.9752739257815,3953.243525390625,3435.996708984375,3633.39990234375,3703.2851903437495
3696.25,3711.27001953125,3688.570068359375,3701.169921875,4067040000.0,5.206,3.641,3.13,59.7399784629921,46.20895888702641,86.80201761492347,0.723,0.623,0.0,3742.9598718173393,3672.953817129839,3602.947762442339,41.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018606685035962613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3677.6543328861176,3668.6315805966888,-558106.0,0.0,0.0,0.0,3747.013877929687,3600.0721572265625,3960.2518164062503,3442.0880273437497,3634.9797021484374,3659.6201171875
3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,4192810000.0,8.396,4.592,7.608,72.20049642316127,54.8728047324047,106.8558798046744,1.075,1.065,0.0,3747.0699233977316,3677.3858413664816,3607.7017593352316,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024041114103874408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.030029296875,0.0,0.0,0.0,1.6390675667162953,0.0,3684.5505863603685,3670.743282552456,-138825.0,0.0,0.0,0.0,3758.2889619140624,3610.905081054688,3983.0535791015627,3461.9063818359373,3638.076109765625,3662.2401171875
3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,7097100000.0,9.757,5.625,8.265,75.28978074732993,61.678463404046454,102.51241543389688,0.532,0.618,0.0,3751.5964532006265,3680.2363946068763,3608.876336013126,41.667,0.0,104.26908056833693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029826224335001244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39990234375,0.0,0.0,0.0,1.1011118049887993,0.0,3688.375098014062,3672.259620966453,-848535.0,50.701892828042475,0.0,0.0,3768.750598388672,3620.9564572753907,3969.0686059570317,3449.7512182617183,3643.2987502109377,3666.1077072265625
3684.280029296875,3702.89990234375,3636.47998046875,3694.919921875,4748580000.0,9.557,6.411,6.291,72.172460953757,65.17646258728331,86.16445768670437,-0.003,0.161,0.0,3761.9309203003186,3680.0329222534438,3598.134924206569,41.667,0.0,-20.254849941080437,0.0,0.0,19.617092357144827,23.516766164947022,0.0,0.0,0.0,0.0,0.03390588331743048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.199951171875,0.0,0.0,0.0,0.7690783969648879,0.0,3689.381993992668,3673.1482602177684,-1323393.0,47.16502128625039,0.0,0.0,3773.3808654785157,3625.405145263672,3953.5643164062503,3436.2755273437497,3648.302822268594,3726.699951171875
3698.080078125,3698.260009765625,3676.159912109375,3687.260009765625,4053310000.0,8.679,6.865,3.629,67.35758891538454,65.9035046966504,70.2657573528528,-0.389,-0.02,0.0,3761.1120815676,3680.71803859885,3600.3239956301,33.333,0.0,12.653062409841844,0.0,0.0,19.771751876649866,23.50015250698013,0.0,0.0,0.0,0.0,0.0358079971431853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.860107421875,0.0,0.0,0.0,-0.32061968917333855,0.0,3689.055534880815,3673.701662160822,-1728724.0,53.89049883922469,0.0,0.0,3773.6251325683593,3625.6398332519534,3945.368210449219,3429.151809082031,3726.699951171875,3724.8955517578124
3693.419921875,3711.239990234375,3689.280029296875,3690.010009765625,3779160000.0,8.113,7.114,1.996,65.13016745671999,65.6457256166736,64.09905113681276,-0.294,0.059,0.0,3757.07385024395,3682.253781884575,3607.4337135252,41.667,41.667,50.82523647714922,0.0,0.0,20.071259877125225,23.573205402417052,0.0,0.0,0.0,0.0,0.036412200739870476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.949951171875,0.0,0.0,0.0,-0.05281615165132637,0.0,3689.2023771707854,3674.3412052041476,-1350808.0,53.01243926988621,0.0,0.0,3772.5214980468754,3624.5794785156254,3948.310710449219,3431.709309082031,3724.8339501953124,3723.1272403320313
3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,1883780000.0,8.617,7.415,2.404,68.01927654779625,66.43690926038116,71.18401112262643,0.051,0.411,0.0,3754.881325815955,3683.8232691753296,3612.7652125347045,41.667,41.667,54.76623125957648,0.0,0.0,17.44819402970954,24.43764934813383,0.0,0.0,0.0,0.0,0.03735256251438271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81005859375,19.271647135416668,0.0,0.0,0.021880169997974205,0.526283682973882,3691.3343281589337,3675.467434748838,-1162430.0,50.59602087279141,0.0,0.0,3768.355311035156,3620.5766713867183,3962.2742626953127,3443.8458544921873,3723.005269238281,3721.394295134766
3723.030029296875,3740.510009765625,3723.030029296875,3735.360107421875,3535460000.0,11.491,8.23,6.521,77.02938443779273,69.96773431951834,91.15268467434151,0.865,1.144,0.0,3760.111605208731,3688.503597396231,3616.8955895837307,50.0,41.667,165.89289679164142,0.0,0.0,24.085795568793948,23.60898248125603,0.0,0.0,0.0,0.0,0.04149940007717905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5400390625,19.689982096354168,0.0,0.0,1.7027798230920752,0.5369023923698453,3698.107524968617,3677.816167010526,-808884.0,57.45333516577399,0.0,0.0,3773.603230957031,3625.6187905273437,3996.8353149414065,3473.8848999023435,3721.2131619003903,3689.320068359375
3750.010009765625,3756.1201171875,3723.31005859375,3727.0400390625,3393290000.0,12.948,9.174,7.548,76.58415975398579,72.17320946434083,85.40606033327572,0.56,0.785,0.0,3760.7945153277406,3692.9784997027405,3625.1624840777404,50.0,43.056,141.83651131025275,0.0,3704.138484700521,24.83018774120177,23.461507388847007,7.700284965400576,0.0,3756.1201171875,3633.39990234375,0.04634355951573423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.93994140625,22.779988606770832,0.0,0.0,1.6068247822329047,0.6211878885771962,3702.5586809830606,3679.746514934133,-1148213.0,56.63338788197323,0.0,0.0,3784.0220478515625,3635.6290263671876,3996.7317254126033,3473.7948641436637,3636.47998046875,3691.9920703125
