date,code,open,high,low,close,volume,amount
20201201,000063,34.71,35.2,34.62,35.06,42900011.0,1499806518.36
20201202,000063,35.0,35.93,34.88,35.48,59015736.0,2087217505.67
20201203,000063,35.48,35.49,34.85,35.06,42145910.0,1475419764.4
20201204,000063,34.84,35.0,34.61,34.81,27151987.0,944389081.36
20201207,000063,34.65,34.86,33.73,33.81,56581610.0,1934220469.87
20201208,000063,33.75,34.1,33.7,33.8,22875731.0,774608909.96
20201209,000063,33.81,33.9,32.8,32.84,47545237.0,1574405487.44
20201210,000063,32.75,33.16,32.5,32.84,31550865.0,1036072353.26
20201211,000063,32.84,32.93,32.0,32.17,45646271.0,1470778086.49
20201214,000063,32.19,32.71,32.0,32.51,28861407.0,936060894.69
20201215,000063,32.55,33.35,32.32,32.88,32955592.0,1084359801.37
20201216,000063,33.0,33.12,32.45,32.5,23610521.0,770311989.77
20201217,000063,32.5,32.83,32.02,32.81,29537371.0,958977064.08
20201218,000063,32.91,33.31,32.77,32.81,30619599.0,1010681886.68
20201221,000063,32.5,32.78,32.16,32.38,35469136.0,1151092458.87
20201222,000063,32.23,32.3,31.41,31.52,54599592.0,1738414735.43
20201223,000063,31.4,31.96,30.88,31.79,51101525.0,1605839782.3
20201224,000063,31.77,31.95,31.05,31.17,29798371.0,935324619.47
20201225,000063,31.15,31.15,30.72,31.04,31797353.0,983911574.38
20201228,000063,31.04,31.07,30.51,30.57,31469254.0,965594793.88
20201229,000063,30.65,33.63,30.65,33.63,160507339.0,5303473278.29
20201230,000063,33.59,33.59,32.6,33.44,114045943.0,3782503976.57
20201231,000063,33.43,34.06,32.82,33.65,105116223.0,3514720978.54
20210104,000063,33.0,34.48,32.72,34.33,129647346.0,4343079819.9
20210105,000063,33.98,35.13,33.65,34.51,125476595.0,4335249510.05
20210106,000063,34.8,34.87,33.32,33.63,91774305.0,3107165902.16
20210107,000063,33.3,33.31,32.21,32.67,92104324.0,3015595641.71
20210108,000063,32.55,35.05,32.38,33.9,133819219.0,4560448155.86
20210111,000063,34.19,35.05,33.68,34.93,148815767.0,5160286057.35
20210112,000063,35.1,35.35,34.36,35.32,133362914.0,4659834868.99
20210113,000063,35.64,37.24,35.21,36.72,202807344.0,7377001170.51
20210114,000063,36.4,36.87,35.5,35.91,140349436.0,5083157258.73
20210115,000063,35.92,35.97,34.73,35.1,88885676.0,3131426270.55
20210118,000063,35.3,36.68,35.1,36.33,112508346.0,4065911565.12
20210119,000063,36.43,37.09,35.62,35.86,101941151.0,3697034724.68
20210120,000063,35.6,36.09,35.09,35.87,70012182.0,2484475730.07
20210121,000063,35.86,35.86,34.7,35.32,93743220.0,3303233944.7
20210122,000063,35.4,35.4,33.8,33.88,101234457.0,3472382141.81
20210125,000063,34.96,36.1,34.45,35.7,146625985.0,5192650171.04
20210126,000063,35.29,35.81,33.84,34.03,99995649.0,3463979657.39
20210127,000063,34.06,34.55,33.88,33.92,54517394.0,1860660227.63
20210128,000063,33.5,33.5,32.2,32.52,82246204.0,2687133488.64
20210129,000063,32.8,32.85,31.8,32.19,50997069.0,1638766025.57
20210201,000063,31.98,32.6,31.71,32.32,37325635.0,1203302693.06
20210202,000063,32.25,32.27,31.52,31.72,53298777.0,1698850066.47
20210203,000063,31.4,32.79,31.16,31.94,65950621.0,2122733773.72
